POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
29,172,2,5:16.739,+11.371,+0.189,154.9,9,M3M,FUN,,,,,,,,,,,,,,,,M3M,,,,,,,,,,
30,469,3,5:16.752,+11.384,+0.013,154.9,10,ALLURE TEAM,FUN,,,,,,,,,,,,,,,,ALLURE TEAM,,,,,,,,,,
31,463,3,5:16.908,+11.540,+0.156,154.8,9,M3M,FUN,,,,,,,,,,,,,,,,M3M,,,,,,,,,,
32,482,8,5:16.997,+11.629,+0.089,154.7,10,NO LIMIT RACING,FUN,,,,,,,,,,,,,,,,NO LIMIT RACING,,,,,,,,,,
33,272,4,5:17.487,+12.119,+0.490,154.5,10,ZOSH,FUN,,,,,,,,,,,,,,,,ZOSH,,,,,,,,,,
34,133,4,5:18.100,+12.732,+0.613,154.2,10,POLE POSITION 81,FUN,,,,,,,,,,,,,,,,POLE POSITION 81,,,,,,,,,,
35,116,4,5:18.135,+12.767,+0.035,154.2,9,POLE POSITION 81,FUN,,,,,,,,,,,,,,,,POLE POSITION 81,,,,,,,,,,
36,416,3,5:18.222,+12.854,+0.087,154.1,9,SK RACING,FUN,,,,,,,,,,,,,,,,SK RACING,,,,,,,,,,
37,266,8,5:18.398,+13.030,+0.176,154.1,10,POLE POSITION 81,FUN,,,,,,,,,,,,,,,,POLE POSITION 81,,,,,,,,,,
38,455,4,5:19.422,+14.054,+1.024,153.6,10,ORHES,CORPO,,,,,,,,,,,,,,,,ORHES,,,,,,,,,,
39,79,4,5:19.435,+14.067,+0.013,153.6,9,AC MOTORSPORT,FUN,,,,,,,,,,,,,,,,AC MOTORSPORT,,,,,,,,,,
40,95,2,5:19.806,+14.438,+0.371,153.4,8,M3,FUN,,,,,,,,,,,,,,,,M3,,,,,,,,,,
41,187,5,5:19.976,+14.608,+0.170,153.3,9,POLE POSITION 81,FUN,,,,,,,,,,,,,,,,POLE POSITION 81,,,,,,,,,,
42,481,3,5:20.021,+14.653,+0.045,153.3,9,M3M,FUN,,,,,,,,,,,,,,,,M3M,,,,,,,,,,
43,451,4,5:20.202,+14.834,+0.181,153.2,9,ORHES,FUN,,,,,,,,,,,,,,,,ORHES,,,,,,,,,,
44,181,5,5:20.592,+15.224,+0.390,153.0,8,DEFI PERFORMANCE,FUN,,,,,,,,,,,,,,,,DEFI PERFORMANCE,,,,,,,,,,
45,192,7,5:20.923,+15.555,+0.331,152.9,9,M3,CORPO,,,,,,,,,,,,,,,,M3,,,,,,,,,,
46,163,8,5:21.410,+16.042,+0.487,152.6,10,DEFI PERFORMANCE,FUN,,,,,,,,,,,,,,,,DEFI PERFORMANCE,,,,,,,,,,
47,164,4,5:21.481,+16.113,+0.071,152.6,10,ZOSH,FUN,,,,,,,,,,,,,,,,ZOSH,,,,,,,,,,
48,161,4,5:21.741,+16.373,+0.260,152.5,9,ORHES,CORPO,,,,,,,,,,,,,,,,ORHES,,,,,,,,,,
49,193,8,5:22.081,+16.713,+0.340,152.3,9,SK RACING,FUN,,,,,,,,,,,,,,,,SK RACING,,,,,,,,,,
50,113,3,5:22.145,+16.777,+0.064,152.3,9,NO SPEED LIMIT,FUN,,,,,,,,,,,,,,,,NO SPEED LIMIT,,,,,,,,,,
51,281,4,5:22.367,+16.999,+0.222,152.2,9,AC MOTORSPORT,FUN,,,,,,,,,,,,,,,,AC MOTORSPORT,,,,,,,,,,
52,156,9,5:22.406,+17.038,+0.039,152.1,9,ZOSH,CORPO,,,,,,,,,,,,,,,,ZOSH,,,,,,,,,,
53,141,2,5:22.957,+17.589,+0.551,151.9,8,M3,CORPO,,,,,,,,,,,,,,,,M3,,,,,,,,,,
54,475,6,5:23.253,+17.885,+0.296,151.7,10,ZOSH,FUN,,,,,,,,,,,,,,,,ZOSH,,,,,,,,,,
55,72,7,5:23.267,+17.899,+0.014,151.7,9,4 RACE,FUN,,,,,,,,,,,,,,,,4 RACE,,,,,,,,,,
56,289,5,5:23.319,+17.951,+0.052,151.7,9,MILO RACING,FUN,,,,,,,,,,,,,,,,MILO RACING,,,,,,,,,,
57,260,8,5:23.575,+18.207,+0.256,151.6,9,COMTOYOU,CORPO,,,,,,,,,,,,,,,,COMTOYOU,,,,,,,,,,
58,145,2,5:23.793,+18.425,+0.218,151.5,9,M3,FUN,,,,,,,,,,,,,,,,M3,,,,,,,,,,
59,402,6,5:24.279,+18.911,+0.486,151.3,8,ZOSH,FUN,,,,,,,,,,,,,,,,ZOSH,,,,,,,,,,
60,173,8,5:24.466,+19.098,+0.187,151.2,9,MILO RACING,CORPO,,,,,,,,,,,,,,,,MILO RACING,,,,,,,,,,
61,910,8,5:24.831,+19.463,+0.365,151.0,9,SK RACING,FUN,,,,,,,,,,,,,,,,SK RACING,,,,,,,,,,
62,468,2,5:24.881,+19.513,+0.050,151.0,9,NO LIMIT RACING,FUN,,,,,,,,,,,,,,,,NO LIMIT RACING,,,,,,,,,,
63,288,7,5:25.530,+20.162,+0.649,150.7,9,ORHES,CORPO,,,,,,,,,,,,,,,,ORHES,,,,,,,,,,
64,256,5,5:25.719,+20.351,+0.189,150.6,9,SK RACING,FUN,,,,,,,,,,,,,,,,SK RACING,,,,,,,,,,
65,80,8,5:25.930,+20.562,+0.211,150.5,9,4 RACE,CORPO,,,,,,,,,,,,,,,,4 RACE,,,,,,,,,,
66,911,8,5:25.983,+20.615,+0.053,150.5,9,POLE POSITION 81,FUN,,,,,,,,,,,,,,,,POLE POSITION 81,,,,,,,,,,
67,259,9,5:26.063,+20.695,+0.080,150.4,9,SK RACING,FUN,,,,,,,,,,,,,,,,SK RACING,,,,,,,,,,
68,27,5,5:27.148,+21.780,+1.085,149.9,9,CG RACING,FUN,,,,,,,,,,,,,,,,CG RACING,,,,,,,,,,
69,149,4,5:27.705,+22.337,+0.557,149.7,9,ZOSH,CORPO,,,,,,,,,,,,,,,,ZOSH,,,,,,,,,,
70,471,7,5:27.832,+22.464,+0.127,149.6,9,M3,FUN,,,,,,,,,,,,,,,,M3,,,,,,,,,,
71,454,9,5:29.593,+24.225,+1.761,148.8,9,4 RACE,FUN,,,,,,,,,,,,,,,,4 RACE,,,,,,,,,,
72,37,3,5:29.609,+24.241,+0.016,148.8,9,M3,FUN,,,,,,,,,,,,,,,,M3,,,,,,,,,,
73,23,7,5:30.027,+24.659,+0.418,148.6,9,M3,FUN,,,,,,,,,,,,,,,,M3,,,,,,,,,,
74,453,2,5:30.672,+25.304,+0.645,148.3,8,M3,CORPO,,,,,,,,,,,,,,,,M3,,,,,,,,,,
75,26,5,5:31.782,+26.414,+1.110,147.8,9,ZOSH,FUN,,,,,,,,,,,,,,,,ZOSH,,,,,,,,,,
76,264,4,5:31.948,+26.580,+0.166,147.8,7,NO LIMIT RACING,CORPO,,,,,,,,,,,,,,,,NO LIMIT RACING,,,,,,,,,,
77,436,7,5:32.032,+26.664,+0.084,147.7,8,CROSSACRE RACING,FUN,,,,,,,,,,,,,,,,CROSSACRE RACING,,,,,,,,,,
78,432,5,5:32.581,+27.213,+0.549,147.5,8,M3,FUN,,,,,,,,,,,,,,,,M3,,,,,,,,,,
79,191,9,5:34.687,+29.319,+2.106,146.6,9,M3,CORPO,,,,,,,,,,,,,,,,M3,,,,,,,,,,
80,447,2,5:35.253,+29.885,+0.566,146.3,9,M3,CORPO,,,,,,,,,,,,,,,,M3,,,,,,,,,,
81,458,9,5:36.518,+31.150,+1.265,145.8,9,DRM,FUN,,,,,,,,,,,,,,,,DRM,,,,,,,,,,
82,154,5,5:36.929,+31.561,+0.411,145.6,9,ZOSH,CORPO,,,,,,,,,,,,,,,,ZOSH,,,,,,,,,,
83,261,7,5:37.556,+32.188,+0.627,145.3,8,DEFI PERFORMANCE,FUN,,,,,,,,,,,,,,,,DEFI PERFORMANCE,,,,,,,,,,
84,408,2,5:37.766,+32.398,+0.210,145.2,8,NO LIMIT RACING,FUN,,,,,,,,,,,,,,,,NO LIMIT RACING,,,,,,,,,,
85,29,5,5:41.678,+36.310,+3.912,143.6,9,ZOSH,CORPO,,,,,,,,,,,,,,,,ZOSH,,,,,,,,,,
86,32,7,5:42.261,+36.893,+0.583,143.3,8,TEAM WRT,FUN,,,,,,,,,,,,,,,,TEAM WRT,,,,,,,,,,
87,137,2,5:43.902,+38.534,+1.641,142.6,8,M3,CORPO,,,,,,,,,,,,,,,,M3,,,,,,,,,,
88,142,8,5:50.364,+44.996,+6.462,140.0,9,ORHES,FUN,,,,,,,,,,,,,,,,ORHES,,,,,,,,,,
89,470,2,6:05.050,+59.682,+14.686,134.4,8,M3,CORPO,,,,,,,,,,,,,,,,M3,,,,,,,,,,
