POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
33,288,9,5:16.881,+10.686,+0.395,154.8,9,ORHES-STEPHYA-WHEELER DEALER,CORPO,,,,,,,,,,,,,,,,ORHES-STEPHYA-WHEELER DEALER,,,,,,,,,,
34,272,5,5:17.004,+10.809,+0.123,154.7,8,ZOSH - SUPERJETCAR,FUN,,,,,,,,,,,,,,,,ZOSH - SUPERJETCAR,,,,,,,,,,
35,469,4,5:17.163,+10.968,+0.159,154.7,9,ALLURE TEAM 3,FUN,,,,,,,,,,,,,,,,ALLURE TEAM 3,,,,,,,,,,
36,442,9,5:17.208,+11.013,+0.045,154.6,9,ORHES - FDP SOLUTIONS,FUN,,,,,,,,,,,,,,,,ORHES - FDP SOLUTIONS,,,,,,,,,,
37,116,8,5:17.335,+11.140,+0.127,154.6,9,PP 81,FUN,,,,,,,,,,,,,,,,PP 81,,,,,,,,,,
38,410,4,5:17.534,+11.339,+0.199,154.5,9,ALLURE TEAM 1,FUN,,,,,,,,,,,,,,,,ALLURE TEAM 1,,,,,,,,,,
39,193,5,5:17.862,+11.667,+0.328,154.3,9,SKR,FUN,,,,,,,,,,,,,,,,SKR,,,,,,,,,,
40,266,9,5:18.152,+11.957,+0.290,154.2,9,POLE POSITION 81,FUN,,,,,,,,,,,,,,,,POLE POSITION 81,,,,,,,,,,
41,480,4,5:18.225,+12.030,+0.073,154.1,9,MILO RACING,FUN,,,,,,,,,,,,,,,,MILO RACING,,,,,,,,,,
42,468,7,5:18.251,+12.056,+0.026,154.1,8,NO LIMIT RACING,FUN,,,,,,,,,,,,,,,,NO LIMIT RACING,,,,,,,,,,
43,33,9,5:18.285,+12.090,+0.034,154.1,9,DEDICATED BY M3M,FUN,,,,,,,,,,,,,,,,DEDICATED BY M3M,,,,,,,,,,
44,456,4,5:18.301,+12.106,+0.016,154.1,7,M3,FUN,,,,,,,,,,,,,,,,M3,,,,,,,,,,
45,443,7,5:18.577,+12.382,+0.276,154.0,9,PP81,FUN,,,,,,,,,,,,,,,,PP81,,,,,,,,,,
46,161,5,5:19.025,+12.830,+0.448,153.8,9,ORHES - OPTIMUM ESPORT,CORPO,,,,,,,,,,,,,,,,ORHES - OPTIMUM ESPORT,,,,,,,,,,
47,37,4,5:19.238,+13.043,+0.213,153.7,8,IEVENT - UNIQPAPER,FUN,,,,,,,,,,,,,,,,IEVENT - UNIQPAPER,,,,,,,,,,
48,281,9,5:19.284,+13.089,+0.046,153.6,9,AC MOTORSPORT,FUN,,,,,,,,,,,,,,,,AC MOTORSPORT,,,,,,,,,,
49,27,4,5:19.373,+13.178,+0.089,153.6,9,CG RACING,FUN,,,,,,,,,,,,,,,,CG RACING,,,,,,,,,,
50,80,7,5:19.403,+13.208,+0.030,153.6,9,CARMAISLIGHT,CORPO,,,,,,,,,,,,,,,,CARMAISLIGHT,,,,,,,,,,
51,454,9,5:19.590,+13.395,+0.187,153.5,9,TEAM TAHA,FUN,,,,,,,,,,,,,,,,TEAM TAHA,,,,,,,,,,
52,66,9,5:20.035,+13.840,+0.445,153.3,9,PP 81 - TM RACING,FUN,,,,,,,,,,,,,,,,PP 81 - TM RACING,,,,,,,,,,
53,163,8,5:20.572,+14.377,+0.537,153.0,9,PORCHJAC DEFI,FUN,,,,,,,,,,,,,,,,PORCHJAC DEFI,,,,,,,,,,
54,910,4,5:20.859,+14.664,+0.287,152.9,9,SKR,FUN,,,,,,,,,,,,,,,,SKR,,,,,,,,,,
55,156,5,5:20.966,+14.771,+0.107,152.8,9,ZOSH - TY BP RACE BOY,CORPO,,,,,,,,,,,,,,,,ZOSH - TY BP RACE BOYS,,,,,,,,,,
56,187,4,5:21.112,+14.917,+0.146,152.8,9,PP81 - NATIKA,FUN,,,,,,,,,,,,,,,,PP81 - NATIKA,,,,,,,,,,
57,408,8,5:21.292,+15.097,+0.180,152.7,8,NO LIMIT RACING,FUN,,,,,,,,,,,,,,,,NO LIMIT RACING,,,,,,,,,,
58,402,5,5:21.353,+15.158,+0.061,152.6,9,ZOSH - E FLEET,FUN,,,,,,,,,,,,,,,,ZOSH - E FLEET,,,,,,,,,,
59,458,4,5:21.750,+15.555,+0.397,152.5,9,DRM MARANELLO CONNAISSEURS,FUN,,,,,,,,,,,,,,,,DRM MARANELLO CONNAISSEURS,,,,,,,,,,
60,475,8,5:21.828,+15.633,+0.078,152.4,8,TEAM SVS - ZOSH,FUN,,,,,,,,,,,,,,,,TEAM SVS - ZOSH,,,,,,,,,,
61,289,9,5:21.846,+15.651,+0.018,152.4,9,TTK-MILO,FUN,,,,,,,,,,,,,,,,TTK-MILO,,,,,,,,,,
62,426,6,5:22.032,+15.837,+0.186,152.3,9,ALLURE TEAM 2,FUN,,,,,,,,,,,,,,,,ALLURE TEAM 2,,,,,,,,,,
63,911,8,5:22.656,+16.461,+0.624,152.0,8,PP81 - 911,FUN,,,,,,,,,,,,,,,,PP81 - 911,,,,,,,,,,
64,29,6,5:22.738,+16.543,+0.082,152.0,9,ZOSH-SRP COMPETITION,CORPO,,,,,,,,,,,,,,,,ZOSH-SRP COMPETITION,,,,,,,,,,
65,261,4,5:22.936,+16.741,+0.198,151.9,8,DEFI 261,FUN,,,,,,,,,,,,,,,,DEFI 261,,,,,,,,,,
66,256,9,5:24.004,+17.809,+1.068,151.4,9,SKR,FUN,,,,,,,,,,,,,,,,SKR,,,,,,,,,,
67,191,3,5:24.374,+18.179,+0.370,151.2,9,LES FRANGINS FOUS DU VOLANT,CORPO,,,,,,,,,,,,,,,,LES FRANGINS FOUS DU VOLANT,,,,,,,,,,
68,164,8,5:25.885,+19.690,+1.511,150.5,8,ZOSH-GROUPE DIROB,FUN,,,,,,,,,,,,,,,,ZOSH-GROUPE DIROB,,,,,,,,,,
69,481,3,5:25.913,+19.718,+0.028,150.5,8,OGUREZ BY M3M,FUN,,,,,,,,,,,,,,,,OGUREZ BY M3M,,,,,,,,,,
70,275,4,5:27.211,+21.016,+1.298,149.9,9,ZOSH - TFE,FUN,,,,,,,,,,,,,,,,ZOSH - TFE,,,,,,,,,,
71,154,9,5:27.728,+21.533,+0.517,149.7,9,ZOSH - TEAM LE MANS,CORPO,,,,,,,,,,,,,,,,ZOSH - TEAM LE MANS,,,,,,,,,,
72,149,9,5:28.963,+22.768,+1.235,149.1,9,ZOSH COMPETITION,CORPO,,,,,,,,,,,,,,,,ZOSH COMPETITION,,,,,,,,,,
73,95,3,5:29.500,+23.305,+0.537,148.9,8,THE VIKINGS,FUN,,,,,,,,,,,,,,,,THE VIKINGS,,,,,,,,,,
74,32,4,5:29.596,+23.401,+0.096,148.8,8,WRT-32,FUN,,,,,,,,,,,,,,,,WRT-32,,,,,,,,,,
75,264,8,5:29.925,+23.730,+0.329,148.7,9,GROUPE MAGELLAN,CORPO,,,,,,,,,,,,,,,,GROUPE MAGELLAN,,,,,,,,,,
76,259,8,5:30.957,+24.762,+1.032,148.2,8,GALVANOR SKR,FUN,,,,,,,,,,,,,,,,GALVANOR SKR,,,,,,,,,,
77,470,8,5:31.278,+25.083,+0.321,148.1,8,LES OPALINES,CORPO,,,,,,,,,,,,,,,,LES OPALINES,,,,,,,,,,
78,432,8,5:33.257,+27.062,+1.979,147.2,8,LESCOS RACING,FUN,,,,,,,,,,,,,,,,LESCOS RACING,,,,,,,,,,
79,13,4,5:34.425,+28.230,+1.168,146.7,8,SKR,FUN,,,,,,,,,,,,,,,,SKR,,,,,,,,,,
80,23,9,5:36.675,+30.480,+2.250,145.7,9,CELSIUS,FUN,,,,,,,,,,,,,,,,CELSIUS,,,,,,,,,,
81,447,5,5:37.075,+30.880,+0.400,145.5,8,LES OPALINES 1,CORPO,,,,,,,,,,,,,,,,LES OPALINES 1,,,,,,,,,,
82,453,8,5:41.720,+35.525,+4.645,143.5,9,ACAPLAST,CORPO,,,,,,,,,,,,,,,,ACAPLAST,,,,,,,,,,
83,48,3,5:41.937,+35.742,+0.217,143.5,5,FUN ART BY M3M,FUN,,,,,,,,,,,,,,,,FUN ART BY M3M,,,,,,,,,,
84,93,8,5:43.376,+37.181,+1.439,142.9,8,CPM-ETR-SMMC SKR,FUN,,,,,,,,,,,,,,,,CPM-ETR-SMMC SKR,,,,,,,,,,
85,26,4,5:45.514,+39.319,+2.138,142.0,8,DI ENVIR 2,FUN,,,,,,,,,,,,,,,,DI ENVIR 2,,,,,,,,,,
86,142,5,5:57.319,+51.124,+11.805,137.3,8,ORHES,FUN,,,,,,,,,,,,,,,,ORHES,,,,,,,,,,
87,449,4,5:57.905,+51.710,+0.586,137.1,8,DEFI 449,FUN,,,,,,,,,,,,,,,,DEFI 449,,,,,,,,,,
88,145,0,,,,,1,LADC,FUN,,,,,,,,,,,,,,,,LADC,,,,,,,,,,
89,192,0,,,,,1,GROUPE GRUAU,CORPO,,,,,,,,,,,,,,,,GROUPE GRUAU,,,,,,,,,,
