POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
15,529,4,5:10.871,+3.785,+0.154,157.8,7,ORHES - EUROPIERRE - SOFRAT,,,,Fun Cup,,,,,,,,,,,,,ORHES - EUROPIERRE - SOFRAT,,,,,,,,,,
16,480,4,5:11.244,+4.158,+0.373,157.6,7,MILO-TOURNEUR,,,,Fun Cup,,,,,,,,,,,,,MILO-TOURNEUR,,,,,,,,,,
17,416,4,5:11.529,+4.443,+0.285,157.5,8,IFAE - GALVANOR BY SKR,,,,Fun Cup,,,,,,,,,,,,,IFAE - GALVANOR BY SKR,,,,,,,,,,
18,427,7,5:11.912,+4.826,+0.383,157.3,7,SPEBOFF,,,,Fun Cup,,,,,,,,,,,,,SPEBOFF,,,,,,,,,,
19,509,2,5:12.212,+5.126,+0.300,157.1,7,M3 MARTINI,,,,Fun Cup,,,,,,,,,,,,,M3 MARTINI,,,,,,,,,,
20,403,4,5:12.230,+5.144,+0.018,157.1,7,MILO,,,,Fun Cup,,,,,,,,,,,,,MILO 403,,,,,,,,,,
21,289,7,5:12.655,+5.569,+0.425,156.9,7,MILO RACING,E,,,Fun Cup,,,,,,,,,,,,,MILO RACING 289,,,,,,,,,,
22,511,4,5:12.868,+5.782,+0.213,156.8,7,HEROCK RACING,,,,Fun Cup,,,,,,,,,,,,,HEROCK RACING,,,,,,,,,,
23,536,4,5:12.953,+5.867,+0.085,156.7,7,AP MECA,,,,Fun Cup,,,,,,,,,,,,,AP MECA 536,,,,,,,,,,
24,438,7,5:13.345,+6.259,+0.392,156.5,7,MC INTERSPORT BY SKR,E,,,Fun Cup,,,,,,,,,,,,,MC INTERSPORT BY SKR,,,,,,,,,,
25,483,6,5:13.462,+6.376,+0.117,156.5,8,ORHES - ARTHRITIS,,,,Fun Cup,,,,,,,,,,,,,ORHES - ARTHRITIS,,,,,,,,,,
26,495,4,5:13.988,+6.902,+0.526,156.2,6,ZOSH - DRIVING KONCEPT 3,,,,Fun Cup,,,,,,,,,,,,,ZOSH - DRIVING KONCEPT 3,,,,,,,,,,
27,27,5,5:14.029,+6.943,+0.041,156.2,7,23 EVENTS BY DNS,,,,Fun Cup,,,,,,,,,,,,,24 EVENTS BY DNS,,,,,,,,,,
28,88,4,5:14.177,+7.091,+0.148,156.1,6,TEAM WRT,,,,Fun Cup,,,,,,,,,,,,,TEAM WRT 88,,,,,,,,,,
29,454,5,5:15.630,+8.544,+1.453,155.4,7,Team TAHA,,,,Fun Cup,,,,,,,,,,,,,Team TAHA,,,,,,,,,,
30,78,4,5:16.363,+9.277,+0.733,155.1,6,TEAM WRT,,,,Fun Cup,,,,,,,,,,,,,TEAM WRT 78,,,,,,,,,,
31,183,6,5:16.425,+9.339,+0.062,155.0,7,BH MOTORS,,,,Fun Cup,,,,,,,,,,,,,BH MOTORS,,,,,,,,,,
32,408,6,5:16.751,+9.665,+0.326,154.9,6,NO LIMIT RACING,,,,Fun Cup,,,,,,,,,,,,,NO LIMIT RACING 408,,,,,,,,,,
33,148,5,5:17.010,+9.924,+0.259,154.7,6,SKR,,,,Fun Cup,,,,,,,,,,,,,SKR 148,,,,,,,,,,
34,414,5,5:17.151,+10.065,+0.141,154.7,7,AC MOTORSPORT,,,,Fun Cup,,,,,,,,,,,,,AC MOTORSPORT 414,,,,,,,,,,
35,546,2,5:17.189,+10.103,+0.038,154.7,7,TEAM WRT,,,,Fun Cup,,,,,,,,,,,,,TEAM WRT 546,,,,,,,,,,
36,72,7,5:17.658,+10.572,+0.469,154.4,7,SOUND QUATTRO,E,,,Fun Cup,,,,,,,,,,,,,SOUND QUATTRO,,,,,,,,,,
37,506,7,5:17.877,+10.791,+0.219,154.3,7,NO LIMIT RACING,,,,Fun Cup,,,,,,,,,,,,,NO LIMIT RACING,,,,,,,,,,
38,37,7,5:18.210,+11.124,+0.333,154.2,7,E2P RACING,E,,,Fun Cup,,,,,,,,,,,,,E2P RACING,,,,,,,,,,
39,525,5,5:18.852,+11.766,+0.642,153.8,6,Team Viking Ursus Capital Racing,,,,Fun Cup,,,,,,,,,,,,,Team Viking Ursus Capital Racing,,,,,,,,,,
40,539,5,5:18.996,+11.910,+0.144,153.8,7,ZOSH - DRIVING KONCEPT 1,,,,Fun Cup,,,,,,,,,,,,,ZOSH - DRIVING KONCEPT 1,,,,,,,,,,
41,534,7,5:19.118,+12.032,+0.122,153.7,7,MAGIC POCKET,E,,,Fun Cup,,,,,,,,,,,,,MAGIC POCKET,,,,,,,,,,
42,475,2,5:19.132,+12.046,+0.014,153.7,7,ZOSH - DRIVING KONCEPT 2,,,,Fun Cup,,,,,,,,,,,,,ZOSH - DRIVING KONCEPT 2,,,,,,,,,,
43,424,6,5:19.171,+12.085,+0.039,153.7,6,GROUPE LEMOINE by M3M,,,,Fun Cup,,,,,,,,,,,,,GROUPE LEMOINE by M3M,,,,,,,,,,
44,533,3,5:19.233,+12.147,+0.062,153.7,7,MILO,,,,Fun Cup,,,,,,,,,,,,,MILO,,,,,,,,,,
45,489,4,5:19.513,+12.427,+0.280,153.5,7,Milo Racing HHH,,,,Fun Cup,,,,,,,,,,,,,Milo Racing HHH,,,,,,,,,,
46,491,4,5:19.656,+12.570,+0.143,153.5,6,MADSEN MOTORSPORTS BY M3M,,,,Fun Cup,,,,,,,,,,,,,MADSEN MOTORSPORTS BY M3M,,,,,,,,,,
47,150,5,5:19.733,+12.647,+0.077,153.4,6,ZOSH,E,,,Fun Cup,,,,,,,,,,,,,ZOSH 150,,,,,,,,,,
48,470,2,5:19.776,+12.690,+0.043,153.4,7,2M PROMOTION,E,,,Fun Cup,,,,,,,,,,,,,2M PROMOTION,,,,,,,,,,
49,26,4,5:19.796,+12.710,+0.020,153.4,7,NO LIMIT RACING,,,,Fun Cup,,,,,,,,,,,,,NO LIMIT RACING 26,,,,,,,,,,
50,463,5,5:20.016,+12.930,+0.220,153.3,6,HEART OF RACING BY M3M,,,,Fun Cup,,,,,,,,,,,,,HEART OF RACING BY M3M,,,,,,,,,,
51,259,5,5:20.041,+12.955,+0.025,153.3,7,BARTON RACING,,,,Fun Cup,,,,,,,,,,,,,BARTON RACING,,,,,,,,,,
52,521,6,5:20.041,+12.955,+0.000,153.3,7,RETRODOR BY DNS,,,,Fun Cup,,,,,,,,,,,,,RETRODOR BY DNS,,,,,,,,,,
53,5,6,5:20.090,+13.004,+0.049,153.2,7,SYSTEMHOUSE 2 RACING,,,,Fun Cup,,,,,,,,,,,,,SYSTEMHOUSE 2 RACING,,,,,,,,,,
54,526,5,5:20.213,+13.127,+0.123,153.2,7,GDL ITALIA,,,,Fun Cup,,,,,,,,,,,,,GDL ITALIA,,,,,,,,,,
55,405,6,5:20.223,+13.137,+0.010,153.2,7,GROUPE ANDY FINANCIERE W BY SKR,E,,,Fun Cup,,,,,,,,,,,,,GROUPE ANDY FINANCIERE W BY SKR,,,,,,,,,,
56,161,6,5:20.343,+13.257,+0.120,153.1,7,ORHES - SKOOL,,,,Fun Cup,,,,,,,,,,,,,ORHES - SKOOL,,,,,,,,,,
57,283,4,5:20.433,+13.347,+0.090,153.1,7,MILO,,,,Fun Cup,,,,,,,,,,,,,MILO 283,,,,,,,,,,
58,432,7,5:20.608,+13.522,+0.175,153.0,7,BR TEAM 2,E,,,Fun Cup,,,,,,,,,,,,,BR TEAM 2,,,,,,,,,,
59,563,4,5:20.853,+13.767,+0.245,152.9,7,AC Motorsport,,,,Fun Cup,,,,,,,,,,,,,AC Motorsport,,,,,,,,,,
60,478,2,5:20.963,+13.877,+0.110,152.8,6,FAST & FURIOUS BY DNS,,,,Fun Cup,,,,,,,,,,,,,FAST & FURIOUS BY DNS,,,,,,,,,,
61,447,4,5:21.276,+14.190,+0.313,152.7,7,CHARDONNAY,E,,,Fun Cup,,,,,,,,,,,,,CHARDONNAY,,,,,,,,,,
62,42,4,5:21.570,+14.484,+0.294,152.5,7,PINOT,E,,,Fun Cup,,,,,,,,,,,,,PINOT,,,,,,,,,,
63,531,4,5:21.585,+14.499,+0.015,152.5,7,TFE by ZOSH,E,,,Fun Cup,,,,,,,,,,,,,TFE by ZOSH,,,,,,,,,,
64,386,4,5:21.891,+14.805,+0.306,152.4,7,NO LIMIT RACING,,,,Fun Cup,,,,,,,,,,,,,NO LIMIT RACING 386,,,,,,,,,,
65,270,4,5:21.949,+14.863,+0.058,152.4,6,THREE SHIRES RACING,E,,,Fun Cup,,,,,,,,,,,,,THREE SHIRES RACING,,,,,,,,,,
66,260,4,5:22.031,+14.945,+0.082,152.3,6,MCDONALD'S RACING BY COMTOYOU,,,,Fun Cup,,,,,,,,,,,,,MCDONALD'S RACING BY COMTOYOU,,,,,,,,,,
67,501,4,5:22.232,+15.146,+0.201,152.2,7,ZOSH - ANGEVIN,E,,,Fun Cup,,,,,,,,,,,,,ZOSH - ANGEVIN,,,,,,,,,,
68,400,2,5:22.292,+15.206,+0.060,152.2,4,WOODSTOXX NU FLOW RACING,,,,Fun Cup,,,,,,,,,,,,,WOODSTOXX NU FLOW RACING,,,,,,,,,,
69,116,2,5:22.442,+15.356,+0.150,152.1,6,PP 81,E,,,Fun Cup,,,,,,,,,,,,,PP 81,,,,,,,,,,
70,428,6,5:23.605,+16.519,+1.163,151.6,7,BR TEAM 1,E,,,Fun Cup,,,,,,,,,,,,,BR TEAM 1,,,,,,,,,,
71,172,6,5:23.633,+16.547,+0.028,151.6,7,LADC 172,E,,,Fun Cup,,,,,,,,,,,,,LADC 172,,,,,,,,,,
72,272,7,5:24.512,+17.426,+0.879,151.2,7,ZOSH - DRIVING KONCEPT 4,,,,Fun Cup,,,,,,,,,,,,,ZOSH - DRIVING KONCEPT 4,,,,,,,,,,
73,23,7,5:25.125,+18.039,+0.613,150.9,7,CELSIUS,E,,,Fun Cup,,,,,,,,,,,,,CELSIUS,,,,,,,,,,
74,434,6,5:25.168,+18.082,+0.043,150.9,7,FUN FOR RACERS,,,,Fun Cup,,,,,,,,,,,,,FUN FOR RACERS,,,,,,,,,,
75,471,6,5:25.224,+18.138,+0.056,150.8,7,BLEU MERCURE BY LADC,E,,,Fun Cup,,,,,,,,,,,,,BLEU MERCURE BY LADC,,,,,,,,,,
76,80,2,5:25.955,+18.869,+0.731,150.5,7,AC Motorsport,,,,Fun Cup,,,,,,,,,,,,,AC Motorsport 80,,,,,,,,,,
77,404,2,5:26.664,+19.578,+0.709,150.2,5,MILO ARGENTINA,,,,Fun Cup,,,,,,,,,,,,,MILO ARGENTINA 404,,,,,,,,,,
78,458,7,5:26.736,+19.650,+0.072,150.1,7,PSYCODELIC BY M3M,,,,Fun Cup,,,,,,,,,,,,,PSYCODELIC BY M3M,,,,,,,,,,
79,407,5,5:26.798,+19.712,+0.062,150.1,7,BAD BOYS BY SKR,,,,Fun Cup,,,,,,,,,,,,,BAD BOYS BY SKR,,,,,,,,,,
80,406,4,5:27.015,+19.929,+0.217,150.0,7,8KS WARNER EXPERIENCE,,,,Fun Cup,,,,,,,,,,,,,8KS WARNER EXPERIENCE,,,,,,,,,,
81,2,6,5:28.248,+21.162,+1.233,149.4,7,TEAM GRUAU,E,,,Fun Cup,,,,,,,,,,,,,TEAM GRUAU,,,,,,,,,,
82,487,5,5:28.291,+21.205,+0.043,149.4,6,AC MOTORSPORT,,,,Fun Cup,,,,,,,,,,,,,AC MOTORSPORT 487,,,,,,,,,,
83,468,4,5:28.530,+21.444,+0.239,149.3,7,NO LIMIT RACING,,,,Fun Cup,,,,,,,,,,,,,NO LIMIT RACING 468,,,,,,,,,,
84,93,6,5:28.640,+21.554,+0.110,149.3,7,GPX,,,,Fun Cup,,,,,,,,,,,,,GPX,,,,,,,,,,
85,281,5,5:29.579,+22.493,+0.939,148.8,6,AC MOTORSPORT,,,,Fun Cup,,,,,,,,,,,,,AC MOTORSPORT 281,,,,,,,,,,
86,508,7,5:29.904,+22.818,+0.325,148.7,7,ADELCOM - ASTONJET BY SKR,E,,,Fun Cup,,,,,,,,,,,,,ADELCOM - ASTONJET BY SKR,,,,,,,,,,
87,376,2,5:29.910,+22.824,+0.006,148.7,7,ZOSH  EQUERRE BLEUE,E,,,Fun Cup,,,,,,,,,,,,,ZOSH  EQUERRE BLEUE,,,,,,,,,,
88,421,6,5:30.459,+23.373,+0.549,148.4,6,AC MOTORSPORT,,,,Fun Cup,,,,,,,,,,,,,AC MOTORSPORT,,,,,,,,,,
89,156,4,5:31.721,+24.635,+1.262,147.9,6,AAI BY SKR,E,,,Fun Cup,,,,,,,,,,,,,AAI BY SKR,,,,,,,,,,
90,38,5,5:32.844,+25.758,+1.123,147.4,7,AC MOTORSPORT,,,,Fun Cup,,,,,,,,,,,,,AC MOTORSPORT 38,,,,,,,,,,
91,519,5,5:33.004,+25.918,+0.160,147.3,6,REDELE EURODATACAR,E,,,Fun Cup,,,,,,,,,,,,,REDELE EURODATACAR,,,,,,,,,,
92,135,5,5:33.331,+26.245,+0.327,147.2,6,SKR,,,,Fun Cup,,,,,,,,,,,,,SKR 135,,,,,,,,,,
93,256,4,5:33.797,+26.711,+0.466,147.0,6,LOGISBOX BY SKR,E,,,Fun Cup,,,,,,,,,,,,,LOGISBOX BY SKR,,,,,,,,,,
94,284,4,5:34.171,+27.085,+0.374,146.8,7,AC MOTORSPORT,,,,Fun Cup,,,,,,,,,,,,,AC MOTORSPORT 284,,,,,,,,,,
95,453,7,5:34.929,+27.843,+0.758,146.5,7,SPEBI,E,,,Fun Cup,,,,,,,,,,,,,SPEBI,,,,,,,,,,
96,29,4,5:36.590,+29.504,+1.661,145.7,7,NO LIMIT RACING,,,,Fun Cup,,,,,,,,,,,,,NO LIMIT RACING 29,,,,,,,,,,
97,456,4,5:37.850,+30.764,+1.260,145.2,6,BR TEAM 3,E,,,Fun Cup,,,,,,,,,,,,,BR TEAM 3,,,,,,,,,,
98,19,6,5:38.556,+31.470,+0.706,144.9,7,TEAM 19,,,,Fun Cup,,,,,,,,,,,,,TEAM 19,,,,,,,,,,
99,911,4,5:39.578,+32.492,+1.022,144.5,7,BR TEAM 4,E,,,Fun Cup,,,,,,,,,,,,,BR TEAM 4,,,,,,,,,,
100,433,3,5:39.744,+32.658,+0.166,144.4,6,LET'S CO RACING,E,,,Fun Cup,,,,,,,,,,,,,LET'S CO RACING,,,,,,,,,,
101,288,4,5:40.458,+33.372,+0.714,144.1,6,ORHES - MOTUL,E,,,Fun Cup,,,,,,,,,,,,,ORHES - MOTUL,,,,,,,,,,
102,142,4,5:41.045,+33.959,+0.587,143.8,6,LES ARTISTES PEINTRE,E,,,Fun Cup,,,,,,,,,,,,,LES ARTISTES PEINTRE,,,,,,,,,,
103,455,6,5:43.204,+36.118,+2.159,142.9,8,ORHES,,,,Fun Cup,,,,,,,,,,,,,ORHES,,,,,,,,,,
104,402,5,5:45.608,+38.522,+2.404,141.9,7,ZOSH,,,,Fun Cup,,,,,,,,,,,,,ZOSH,,,,,,,,,,
105,282,2,5:47.828,+40.742,+2.220,141.0,2,COGEPART BY M3M,,,,Fun Cup,,,,,,,,,,,,,COGEPART BY M3M,,,,,,,,,,
106,498,4,5:48.095,+41.009,+0.267,140.9,6,AP MECA,,,,Fun Cup,,,,,,,,,,,,,AP MECA,,,,,,,,,,
107,422,3,6:01.446,+54.360,+13.351,135.7,5,FAT BROTHERS BY DNS,,,,Fun Cup,,,,,,,,,,,,,FAT BROTHERS BY DNS,,,,,,,,,,
108,443,2,6:06.888,+59.802,+5.442,133.7,5,DRIVN 443,,,,Fun Cup,,,,,,,,,,,,,DRIVN 443,,,,,,,,,,
109,389,1,6:40.531,+1:33.445,+33.643,121.2,7,GDL JAPAN,,,,Fun Cup,,,,,,,,,,,,,GDL JAPAN,,,,,,,,,,
110,181,0,,,,,0,LADC 181,E,,,Fun Cup,,,,,,,,,,,,,LADC 181,,,,,,,,,,
111,440,0,,,,,0,NO LIMIT RACING,,,,Fun Cup,,,,,,,,,,,,,NO LIMIT RACING 440,,,,,,,,,,
112,497,0,,,,,0,GDL TAIWAN,,,,Fun Cup,,,,,,,,,,,,,GDL TAIWAN,,,,,,,,,,
113,527,0,,,,,0,TEAM WRT,,,,Fun Cup,,,,,,,,,,,,,TEAM WRT,,,,,,,,,,
114,532,0,,,,,0,GDL ARGENTINA,,,,Fun Cup,,,,,,,,,,,,,GDL ARGENTINA,,,,,,,,,,
115,545,0,,,,,0,ORHES - IDE EVENTS - MITI,,,,Fun Cup,,,,,,,,,,,,,ORHES - IDE EVENTS - MITI,,,,,,,,,,
