POSITION,NUMBER,STATUS,LAPS,TOTAL_TIME,GAP_FIRST,GAP_PREVIOUS,FL_LAPNUM,FL_TIME,FL_KPH,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
70,447,Classified,40,4:05:39.230,2 Laps,+2.898,31,5:12.201,157.1,CHARDONNAY,E,,,Fun Cup,,,,,,,,,,,,,CHARDONNAY,,,,,,,,,,
71,453,Classified,40,4:05:50.910,2 Laps,+11.680,15,5:16.563,155.0,SPEBI,E,,,Fun Cup,,,,,,,,,,,,,SPEBI,,,,,,,,,,
72,489,Classified,40,4:05:56.403,2 Laps,+5.493,21,5:15.469,155.5,Milo Racing HHH,,,,Fun Cup,,,,,,,,,,,,,Milo Racing HHH,,,,,,,,,,
73,402,Classified,40,4:05:57.524,2 Laps,+1.121,33,5:11.323,157.6,ZOSH,,,,Fun Cup,,,,,,,,,,,,,ZOSH,,,,,,,,,,
74,19,Classified,40,4:05:57.902,2 Laps,+0.378,13,5:12.615,156.9,TEAM 19,,,,Fun Cup,,,,,,,,,,,,,TEAM 19,,,,,,,,,,
75,455,Classified,40,4:06:02.062,2 Laps,+4.160,30,5:22.370,152.2,ORHES,E,,,Fun Cup,,,,,,,,,,,,,ORHES,,,,,,,,,,
76,135,Classified,40,4:06:08.867,2 Laps,+6.805,40,5:21.541,152.6,SKR,,,,Fun Cup,,,,,,,,,,,,,SKR 135,,,,,,,,,,
77,497,Classified,39,4:01:09.615,3 Laps,1 Lap,22,5:10.422,158.0,GDL TAIWAN,,,,Fun Cup,,,,,,,,,,,,,GDL TAIWAN,,,,,,,,,,
78,82,Classified,39,4:01:47.235,3 Laps,+37.620,31,5:05.935,160.3,ZOSH - DI ENVIRONNEMENT,,,,Fun Cup,,,,,,,,,,,,,ZOSH - DI ENVIRONNEMENT,,,,,,,,,,
79,389,Classified,39,4:02:43.722,3 Laps,+56.487,39,5:12.567,156.9,GDL JAPAN,,,,Fun Cup,,,,,,,,,,,,,GDL JAPAN,,,,,,,,,,
80,376,Classified,39,4:02:49.932,3 Laps,+6.210,36,5:21.240,152.7,ZOSH  EQUERRE BLEUE,E,,,Fun Cup,,,,,,,,,,,,,ZOSH  EQUERRE BLEUE,,,,,,,,,,
81,289,Classified,39,4:03:43.562,3 Laps,+53.630,24,5:08.827,158.8,MILO RACING,E,,,Fun Cup,,,,,,,,,,,,,MILO RACING 289,,,,,,,,,,
82,511,Classified,39,4:03:44.418,3 Laps,+0.856,34,5:05.894,160.4,HEROCK RACING,,,,Fun Cup,,,,,,,,,,,,,HEROCK RACING,,,,,,,,,,
83,142,Classified,39,4:04:07.683,3 Laps,+23.265,30,5:19.807,153.4,LES ARTISTES PEINTRE,E,,,Fun Cup,,,,,,,,,,,,,LES ARTISTES PEINTRE,,,,,,,,,,
84,506,Classified,39,4:04:35.178,3 Laps,+27.495,30,5:09.592,158.4,NO LIMIT RACING,,,,Fun Cup,,,,,,,,,,,,,NO LIMIT RACING,,,,,,,,,,
85,38,Classified,39,4:04:53.635,3 Laps,+18.457,39,5:15.561,155.4,AC MOTORSPORT,,,,Fun Cup,,,,,,,,,,,,,AC MOTORSPORT 38,,,,,,,,,,
86,23,Classified,39,4:05:30.497,3 Laps,+36.862,22,5:14.488,156.0,CELSIUS,E,,,Fun Cup,,,,,,,,,,,,,CELSIUS,,,,,,,,,,
87,80,Classified,39,4:06:08.204,3 Laps,+37.707,36,5:21.092,152.8,AC Motorsport,,,,Fun Cup,,,,,,,,,,,,,AC Motorsport 80,,,,,,,,,,
88,911,Classified,38,4:01:10.849,4 Laps,1 Lap,28,5:24.130,151.3,BR TEAM 4,E,,,Fun Cup,,,,,,,,,,,,,BR TEAM 4,,,,,,,,,,
89,150,Classified,38,4:02:28.306,4 Laps,+1:17.457,31,5:15.511,155.5,ZOSH,E,,,Fun Cup,,,,,,,,,,,,,ZOSH 150,,,,,,,,,,
90,532,Classified,38,4:03:27.238,4 Laps,+58.932,37,5:10.094,158.2,GDL ARGENTINA,,,,Fun Cup,,,,,,,,,,,,,GDL ARGENTINA,,,,,,,,,,
91,443,Classified,38,4:03:27.423,4 Laps,+0.185,20,5:23.126,151.8,DRIVN 443,,,,Fun Cup,,,,,,,,,,,,,DRIVN 443,,,,,,,,,,
92,181,Classified,38,4:03:38.261,4 Laps,+10.838,29,5:12.595,156.9,LADC 181,E,,,Fun Cup,,,,,,,,,,,,,LADC 181,,,,,,,,,,
93,478,Classified,38,4:05:34.649,4 Laps,+1:56.388,21,5:12.448,157.0,FAST & FURIOUS BY DNS,,,,Fun Cup,,,,,,,,,,,,,FAST & FURIOUS BY DNS,,,,,,,,,,
94,42,Classified,38,4:05:46.613,4 Laps,+11.964,28,5:16.949,154.8,PINOT,E,,,Fun Cup,,,,,,,,,,,,,PINOT,,,,,,,,,,
95,422,Classified,38,4:05:50.349,4 Laps,+3.736,33,5:25.869,150.5,FAT BROTHERS BY DNS,,,,Fun Cup,,,,,,,,,,,,,FAT BROTHERS BY DNS,,,,,,,,,,
96,545,Classified,37,3:36:18.045,5 Laps,1 Lap,23,5:06.160,160.2,ORHES - IDE EVENTS - MITI,,,,Fun Cup,,,,,,,,,,,,,ORHES - IDE EVENTS - MITI,,,,,,,,,,
97,471,Classified,37,3:45:35.706,5 Laps,+9:17.661,26,5:15.036,155.7,BLEU MERCURE BY LADC,E,,,Fun Cup,,,,,,,,,,,,,BLEU MERCURE BY LADC,,,,,,,,,,
98,148,Classified,37,4:01:51.160,5 Laps,+16:15.454,37,5:13.410,156.5,SKR,,,,Fun Cup,,,,,,,,,,,,,SKR 148,,,,,,,,,,
99,563,Classified,37,4:04:57.045,5 Laps,+3:05.885,28,5:20.153,153.2,AC Motorsport,,,,Fun Cup,,,,,,,,,,,,,AC Motorsport,,,,,,,,,,
100,421,Classified,37,4:05:53.297,5 Laps,+56.252,18,5:06.151,160.2,AC MOTORSPORT,,,,Fun Cup,,,,,,,,,,,,,AC MOTORSPORT,,,,,,,,,,
101,78,Classified,35,4:05:46.031,7 Laps,2 Laps,17,5:07.556,159.5,TEAM WRT,,,,Fun Cup,,,,,,,,,,,,,TEAM WRT 78,,,,,,,,,,
102,281,Classified,30,4:03:12.302,12 Laps,5 Laps,22,5:22.661,152.0,AC MOTORSPORT,,,,Fun Cup,,,,,,,,,,,,,AC MOTORSPORT 281,,,,,,,,,,
103,93,Classified,29,4:02:21.548,13 Laps,1 Lap,20,5:19.222,153.7,GPX,,,,Fun Cup,,,,,,,,,,,,,GPX,,,,,,,,,,
104,428,Classified,28,2:53:19.776,14 Laps,1 Lap,22,5:11.417,157.5,BR TEAM 1,E,,,Fun Cup,,,,,,,,,,,,,BR TEAM 1,,,,,,,,,,
105,172,Classified,28,2:58:31.017,14 Laps,+5:11.241,26,5:10.399,158.0,LADC 172,E,,,Fun Cup,,,,,,,,,,,,,LADC 172,,,,,,,,,,
106,27,Classified,28,4:02:46.379,14 Laps,+1:04:15.362,6,5:14.835,155.8,23 EVENTS BY DNS,,,,Fun Cup,,,,,,,,,,,,,24 EVENTS BY DNS,,,,,,,,,,
107,495,Classified,26,4:04:35.079,16 Laps,2 Laps,17,5:07.047,159.8,ZOSH - DRIVING KONCEPT 3,,,,Fun Cup,,,,,,,,,,,,,ZOSH - DRIVING KONCEPT 3,,,,,,,,,,
108,487,Classified,25,2:36:30.437,17 Laps,1 Lap,21,5:15.526,155.5,AC MOTORSPORT,,,,Fun Cup,,,,,,,,,,,,,AC MOTORSPORT 487,,,,,,,,,,
109,284,Classified,22,2:17:45.164,20 Laps,3 Laps,21,5:13.856,156.3,AC MOTORSPORT,,,,Fun Cup,,,,,,,,,,,,,AC MOTORSPORT 284,,,,,,,,,,
110,519,Classified,15,1:33:45.186,27 Laps,7 Laps,12,5:22.500,152.1,REDELE EURODATACAR,E,,,Fun Cup,,,,,,,,,,,,,REDELE EURODATACAR,,,,,,,,,,
111,440,Classified,14,1:36:13.954,28 Laps,1 Lap,14,5:06.624,160.0,NO LIMIT RACING,,,,Fun Cup,,,,,,,,,,,,,NO LIMIT RACING 440,,,,,,,,,,
112,470,Classified,6,36:08.860,36 Laps,8 Laps,6,5:32.342,147.6,2M PROMOTION,E,,,Fun Cup,,,,,,,,,,,,,2M PROMOTION,,,,,,,,,,
113,283,Classified,3,16:08.239,39 Laps,3 Laps,3,5:15.293,155.6,MILO,,,,Fun Cup,,,,,,,,,,,,,MILO 283,,,,,,,,,,
114,282,Classified,2,11:06.781,40 Laps,1 Lap,0,,,COGEPART BY M3M,,,,Fun Cup,,,,,,,,,,,,,COGEPART BY M3M,,,,,,,,,,
115,441,Classified,2,11:22.015,40 Laps,+15.234,2,5:35.726,146.1,KART SHOP France BY SKR,,,,Fun Cup,,,,,,,,,,,,,KART SHOP France BY SKR,,,,,,,,,,
