POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
25,480,1,5:08.203,+4.647,+0.023,157.5,5,MILO-TOURNEUR,,,,Fun Cup,,,,,,,,,,,,,MILO-TOURNEUR,,,,,,,,,,
26,456,4,5:08.392,+4.836,+0.189,159.1,6,BR TEAM 3,E,,,Fun Cup,,,,,,,,,,,,,BR TEAM 3,,,,,,,,,,
27,491,4,5:08.635,+5.079,+0.243,158.9,6,MADSEN MOTORSPORTS BY M3M,,,,Fun Cup,,,,,,,,,,,,,MADSEN MOTORSPORTS BY M3M,,,,,,,,,,
28,405,4,5:08.816,+5.260,+0.181,158.8,6,GROUPE ANDY FINANCIERE W BY SKR,E,,,Fun Cup,,,,,,,,,,,,,GROUPE ANDY FINANCIERE W BY SKR,,,,,,,,,,
29,421,1,5:08.910,+5.354,+0.094,157.1,5,AC MOTORSPORT,,,,Fun Cup,,,,,,,,,,,,,AC MOTORSPORT,,,,,,,,,,
30,525,4,5:09.026,+5.470,+0.116,158.7,6,Team Viking Ursus Capital Racing,,,,Fun Cup,,,,,,,,,,,,,Team Viking Ursus Capital Racing,,,,,,,,,,
31,510,4,5:09.111,+5.555,+0.085,158.7,6,ZOSH - MAGELLAN,,,,Fun Cup,,,,,,,,,,,,,ZOSH - MAGELLAN,,,,,,,,,,
32,441,4,5:09.697,+6.141,+0.586,158.4,6,KART SHOP France BY SKR,,,,Fun Cup,,,,,,,,,,,,,KART SHOP France BY SKR,,,,,,,,,,
33,506,6,5:09.726,+6.170,+0.029,158.4,6,NO LIMIT RACING,,,,Fun Cup,,,,,,,,,,,,,NO LIMIT RACING,,,,,,,,,,
34,483,4,5:09.774,+6.218,+0.048,158.4,6,ORHES - ARTHRITIS,E,,,Fun Cup,,,,,,,,,,,,,ORHES - ARTHRITIS,,,,,,,,,,
35,438,1,5:10.161,+6.605,+0.387,156.5,6,MC INTERSPORT BY SKR,E,,,Fun Cup,,,,,,,,,,,,,MC INTERSPORT BY SKR,,,,,,,,,,
36,26,4,5:10.283,+6.727,+0.122,158.1,6,NO LIMIT RACING,,,,Fun Cup,,,,,,,,,,,,,NO LIMIT RACING 26,,,,,,,,,,
37,497,4,5:10.609,+7.053,+0.326,157.9,6,GDL TAIWAN,,,,Fun Cup,,,,,,,,,,,,,GDL TAIWAN,,,,,,,,,,
38,93,6,5:10.643,+7.087,+0.034,157.9,6,GPX,,,,Fun Cup,,,,,,,,,,,,,GPX,,,,,,,,,,
39,403,6,5:10.695,+7.139,+0.052,157.9,6,MILO,,,,Fun Cup,,,,,,,,,,,,,MILO 403,,,,,,,,,,
40,468,4,5:10.764,+7.208,+0.069,157.8,6,NO LIMIT RACING,,,,Fun Cup,,,,,,,,,,,,,NO LIMIT RACING 468,,,,,,,,,,
41,29,4,5:10.880,+7.324,+0.116,157.8,6,NO LIMIT RACING,,,,Fun Cup,,,,,,,,,,,,,NO LIMIT RACING 29,,,,,,,,,,
42,82,1,5:11.054,+7.498,+0.174,156.0,6,ZOSH - DI ENVIRONNEMENT,,,,Fun Cup,,,,,,,,,,,,,ZOSH - DI ENVIRONNEMENT,,,,,,,,,,
43,463,1,5:11.408,+7.852,+0.354,155.9,6,HEART OF RACING BY M3M,,,,Fun Cup,,,,,,,,,,,,,HEART OF RACING BY M3M,,,,,,,,,,
44,454,6,5:11.421,+7.865,+0.013,157.5,6,Team TAHA,,,,Fun Cup,,,,,,,,,,,,,Team TAHA,,,,,,,,,,
45,27,1,5:11.442,+7.886,+0.021,155.8,5,23 EVENTS BY DNS,,,,Fun Cup,,,,,,,,,,,,,24 EVENTS BY DNS,,,,,,,,,,
46,534,4,5:11.550,+7.994,+0.108,157.5,5,MAGIC POCKET,E,,,Fun Cup,,,,,,,,,,,,,MAGIC POCKET,,,,,,,,,,
47,427,1,5:11.761,+8.205,+0.211,155.7,5,SPEBOFF,,,,Fun Cup,,,,,,,,,,,,,SPEBOFF,,,,,,,,,,
48,280,1,5:11.773,+8.217,+0.012,155.7,5,MILO SENS,,,,Fun Cup,,,,,,,,,,,,,MILO SENS,,,,,,,,,,
49,406,4,5:11.974,+8.418,+0.201,157.2,5,8KS WARNER EXPERIENCE,,,,Fun Cup,,,,,,,,,,,,,8KS WARNER EXPERIENCE,,,,,,,,,,
50,546,1,5:12.138,+8.582,+0.164,155.5,5,TEAM WRT,,,,Fun Cup,,,,,,,,,,,,,TEAM WRT 546,,,,,,,,,,
51,521,4,5:12.225,+8.669,+0.087,157.1,5,RETRODOR BY DNS,,,,Fun Cup,,,,,,,,,,,,,RETRODOR BY DNS,,,,,,,,,,
52,386,1,5:12.532,+8.976,+0.307,155.3,6,NO LIMIT RACING,,,,Fun Cup,,,,,,,,,,,,,NO LIMIT RACING 386,,,,,,,,,,
53,509,1,5:12.795,+9.239,+0.263,155.2,4,M3 MARTINI,,,,Fun Cup,,,,,,,,,,,,,M3 MARTINI,,,,,,,,,,
54,495,4,5:13.008,+9.452,+0.213,156.7,6,ZOSH - DRIVING KONCEPT 3,,,,Fun Cup,,,,,,,,,,,,,ZOSH - DRIVING KONCEPT 3,,,,,,,,,,
55,501,4,5:13.377,+9.821,+0.369,156.5,6,ZOSH - ANGEVIN,E,,,Fun Cup,,,,,,,,,,,,,ZOSH - ANGEVIN,,,,,,,,,,
56,289,1,5:13.466,+9.910,+0.089,154.8,5,MILO RACING,E,,,Fun Cup,,,,,,,,,,,,,MILO RACING 289,,,,,,,,,,
57,475,6,5:13.707,+10.151,+0.241,156.4,6,ZOSH - DRIVING KONCEPT 2,,,,Fun Cup,,,,,,,,,,,,,ZOSH - DRIVING KONCEPT 2,,,,,,,,,,
58,478,3,5:13.846,+10.290,+0.139,156.3,5,FAST & FURIOUS BY DNS,,,,Fun Cup,,,,,,,,,,,,,FAST & FURIOUS BY DNS,,,,,,,,,,
59,183,1,5:14.052,+10.496,+0.206,154.5,6,BH MOTORS,,,,Fun Cup,,,,,,,,,,,,,BH MOTORS,,,,,,,,,,
60,404,1,5:14.147,+10.591,+0.095,154.5,6,MILO ARGENTINA,,,,Fun Cup,,,,,,,,,,,,,MILO ARGENTINA 404,,,,,,,,,,
61,389,1,5:14.233,+10.677,+0.086,154.5,5,GDL JAPAN,,,,Fun Cup,,,,,,,,,,,,,GDL JAPAN,,,,,,,,,,
62,19,1,5:14.289,+10.733,+0.056,154.4,5,TEAM 19,,,,Fun Cup,,,,,,,,,,,,,TEAM 19,,,,,,,,,,
63,408,6,5:14.337,+10.781,+0.048,156.1,6,NO LIMIT RACING,,,,Fun Cup,,,,,,,,,,,,,NO LIMIT RACING 408,,,,,,,,,,
64,37,1,5:14.403,+10.847,+0.066,154.4,5,E2P RACING,E,,,Fun Cup,,,,,,,,,,,,,E2P RACING,,,,,,,,,,
65,23,4,5:14.584,+11.028,+0.181,155.9,6,CELSIUS,E,,,Fun Cup,,,,,,,,,,,,,CELSIUS,,,,,,,,,,
66,519,4,5:14.870,+11.314,+0.286,155.8,5,REDELE EURODATACAR,E,,,Fun Cup,,,,,,,,,,,,,REDELE EURODATACAR,,,,,,,,,,
67,498,4,5:15.160,+11.604,+0.290,155.6,6,AP MECA,,,,Fun Cup,,,,,,,,,,,,,AP MECA,,,,,,,,,,
68,532,1,5:15.406,+11.850,+0.246,153.9,6,GDL ARGENTINA,,,,Fun Cup,,,,,,,,,,,,,GDL ARGENTINA,,,,,,,,,,
69,72,1,5:15.784,+12.228,+0.378,153.7,5,SOUND QUATTRO,E,,,Fun Cup,,,,,,,,,,,,,SOUND QUATTRO,,,,,,,,,,
70,88,4,5:16.091,+12.535,+0.307,155.2,6,TEAM WRT,,,,Fun Cup,,,,,,,,,,,,,TEAM WRT 88,,,,,,,,,,
71,38,1,5:16.202,+12.646,+0.111,153.5,3,AC MOTORSPORT,,,,Fun Cup,,,,,,,,,,,,,AC MOTORSPORT 38,,,,,,,,,,
72,470,1,5:16.438,+12.882,+0.236,153.4,5,2M PROMOTION,E,,,Fun Cup,,,,,,,,,,,,,2M PROMOTION,,,,,,,,,,
73,407,4,5:16.485,+12.929,+0.047,155.0,5,BAD BOYS BY SKR,,,,Fun Cup,,,,,,,,,,,,,BAD BOYS BY SKR,,,,,,,,,,
74,428,1,5:16.512,+12.956,+0.027,153.3,5,BR TEAM 1,E,,,Fun Cup,,,,,,,,,,,,,BR TEAM 1,,,,,,,,,,
75,288,6,5:16.606,+13.050,+0.094,154.9,6,ORHES - MOTUL,E,,,Fun Cup,,,,,,,,,,,,,ORHES - MOTUL,,,,,,,,,,
76,414,6,5:16.791,+13.235,+0.185,154.8,6,AC MOTORSPORT,,,,Fun Cup,,,,,,,,,,,,,AC MOTORSPORT 414,,,,,,,,,,
77,116,1,5:17.803,+14.247,+1.012,152.7,5,PP 81,E,,,Fun Cup,,,,,,,,,,,,,PP 81,,,,,,,,,,
78,284,3,5:17.867,+14.311,+0.064,154.3,5,AC MOTORSPORT,,,,Fun Cup,,,,,,,,,,,,,AC MOTORSPORT 284,,,,,,,,,,
79,270,1,5:18.551,+14.995,+0.684,152.4,5,THREE SHIRES RACING,E,,,Fun Cup,,,,,,,,,,,,,THREE SHIRES RACING,,,,,,,,,,
80,526,1,5:18.702,+15.146,+0.151,152.3,5,GDL ITALIA,,,,Fun Cup,,,,,,,,,,,,,GDL ITALIA,,,,,,,,,,
81,531,4,5:18.986,+15.430,+0.284,153.8,6,TFE by ZOSH,E,,,Fun Cup,,,,,,,,,,,,,TFE by ZOSH,,,,,,,,,,
82,42,4,5:19.324,+15.768,+0.338,153.6,6,PINOT,E,,,Fun Cup,,,,,,,,,,,,,PINOT,,,,,,,,,,
83,432,1,5:19.674,+16.118,+0.350,151.8,5,BR TEAM 2,E,,,Fun Cup,,,,,,,,,,,,,BR TEAM 2,,,,,,,,,,
84,148,1,5:19.835,+16.279,+0.161,151.7,5,SKR,,,,Fun Cup,,,,,,,,,,,,,SKR 148,,,,,,,,,,
85,272,1,5:19.867,+16.311,+0.032,151.7,5,ZOSH - DRIVING KONCEPT 4,,,,Fun Cup,,,,,,,,,,,,,ZOSH - DRIVING KONCEPT 4,,,,,,,,,,
86,2,1,5:20.052,+16.496,+0.185,151.6,5,TEAM GRUAU,E,,,Fun Cup,,,,,,,,,,,,,TEAM GRUAU,,,,,,,,,,
87,150,4,5:20.062,+16.506,+0.010,153.3,6,ZOSH,E,,,Fun Cup,,,,,,,,,,,,,ZOSH 150,,,,,,,,,,
88,453,1,5:20.319,+16.763,+0.257,151.5,5,SPEBI,E,,,Fun Cup,,,,,,,,,,,,,SPEBI,,,,,,,,,,
89,529,1,5:20.338,+16.782,+0.019,151.5,5,ORHES - EUROPIERRE - SOFRAT,E,,,Fun Cup,,,,,,,,,,,,,ORHES - EUROPIERRE - SOFRAT,,,,,,,,,,
90,563,4,5:20.995,+17.439,+0.657,152.8,6,AC Motorsport,,,,Fun Cup,,,,,,,,,,,,,AC Motorsport,,,,,,,,,,
91,259,1,5:21.117,+17.561,+0.122,151.1,5,BARTON RACING,,,,Fun Cup,,,,,,,,,,,,,BARTON RACING,,,,,,,,,,
92,487,4,5:21.174,+17.618,+0.057,152.7,6,AC MOTORSPORT,,,,Fun Cup,,,,,,,,,,,,,AC MOTORSPORT 487,,,,,,,,,,
93,80,4,5:21.398,+17.842,+0.224,152.6,5,AC Motorsport,,,,Fun Cup,,,,,,,,,,,,,AC Motorsport 80,,,,,,,,,,
94,376,1,5:21.704,+18.148,+0.306,150.9,5,ZOSH  EQUERRE BLEUE,E,,,Fun Cup,,,,,,,,,,,,,ZOSH  EQUERRE BLEUE,,,,,,,,,,
95,260,1,5:22.379,+18.823,+0.675,150.6,5,MCDONALD'S RACING BY COMTOYOU,,,,Fun Cup,,,,,,,,,,,,,MCDONALD'S RACING BY COMTOYOU,,,,,,,,,,
96,5,4,5:22.418,+18.862,+0.039,152.1,5,SYSTEMHOUSE 2 RACING,,,,Fun Cup,,,,,,,,,,,,,SYSTEMHOUSE 2 RACING,,,,,,,,,,
97,458,1,5:22.700,+19.144,+0.282,150.4,5,PSYCODELIC BY M3M,,,,Fun Cup,,,,,,,,,,,,,PSYCODELIC BY M3M,,,,,,,,,,
98,181,1,5:22.875,+19.319,+0.175,150.3,5,LADC 181,E,,,Fun Cup,,,,,,,,,,,,,LADC 181,,,,,,,,,,
99,135,4,5:23.433,+19.877,+0.558,151.7,5,SKR,,,,Fun Cup,,,,,,,,,,,,,SKR 135,,,,,,,,,,
100,281,1,5:23.548,+19.992,+0.115,150.0,1,AC MOTORSPORT,,,,Fun Cup,,,,,,,,,,,,,AC MOTORSPORT 281,,,,,,,,,,
101,256,1,5:23.776,+20.220,+0.228,149.9,5,LOGISBOX BY SKR,E,,,Fun Cup,,,,,,,,,,,,,LOGISBOX BY SKR,,,,,,,,,,
102,402,1,5:24.776,+21.220,+1.000,149.4,5,ZOSH,,,,Fun Cup,,,,,,,,,,,,,ZOSH,,,,,,,,,,
103,161,1,5:25.152,+21.596,+0.376,149.3,5,ORHES - SKOOL,E,,,Fun Cup,,,,,,,,,,,,,ORHES - SKOOL,,,,,,,,,,
104,433,1,5:25.492,+21.936,+0.340,149.1,5,LET'S CO RACING,E,,,Fun Cup,,,,,,,,,,,,,LET'S CO RACING,,,,,,,,,,
105,434,1,5:26.958,+23.402,+1.466,148.4,5,FUN FOR RACERS,,,,Fun Cup,,,,,,,,,,,,,FUN FOR RACERS,,,,,,,,,,
106,455,1,5:27.574,+24.018,+0.616,148.2,5,ORHES,E,,,Fun Cup,,,,,,,,,,,,,ORHES,,,,,,,,,,
107,142,1,5:29.778,+26.222,+2.204,147.2,5,LES ARTISTES PEINTRE,E,,,Fun Cup,,,,,,,,,,,,,LES ARTISTES PEINTRE,,,,,,,,,,
108,489,2,5:34.219,+30.663,+4.441,146.8,5,Milo Racing HHH,,,,Fun Cup,,,,,,,,,,,,,Milo Racing HHH,,,,,,,,,,
109,447,4,5:35.099,+31.543,+0.880,146.4,5,CHARDONNAY,E,,,Fun Cup,,,,,,,,,,,,,CHARDONNAY,,,,,,,,,,
110,443,1,5:36.661,+33.105,+1.562,144.2,5,DRIVN 443,,,,Fun Cup,,,,,,,,,,,,,DRIVN 443,,,,,,,,,,
111,422,1,5:39.994,+36.438,+3.333,142.8,5,FAT BROTHERS BY DNS,,,,Fun Cup,,,,,,,,,,,,,FAT BROTHERS BY DNS,,,,,,,,,,
112,911,1,5:51.251,+47.695,+11.257,138.2,5,BR TEAM 4,E,,,Fun Cup,,,,,,,,,,,,,BR TEAM 4,,,,,,,,,,
113,172,0,,,,,0,LADC 172,E,,,Fun Cup,,,,,,,,,,,,,LADC 172,,,,,,,,,,
114,400,0,,,,,2,WOODSTOXX NU FLOW RACING,,,,Fun Cup,,,,,,,,,,,,,WOODSTOXX NU FLOW RACING,,,,,,,,,,
115,471,0,,,,,0,BLEU MERCURE BY LADC,E,,,Fun Cup,,,,,,,,,,,,,BLEU MERCURE BY LADC,,,,,,,,,,
