POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
15,282,9,5:07.720,+2.908,+0.298,159.4,10,COGEPART BY M3M,,,,Fun Cup,,,,,,,,,,,,,COGEPART BY M3M,,,,,,,,,,
16,888,3,5:07.857,+3.045,+0.137,159.3,10,SP CONSULTING,,,,Fun Cup,,,,,,,,,,,,,SP CONSULTING,,,,,,,,,,
17,532,10,5:08.048,+3.236,+0.191,159.2,10,GDL ARGENTINA,,,,Fun Cup,,,,,,,,,,,,,GDL ARGENTINA,,,,,,,,,,
18,259,3,5:08.331,+3.519,+0.283,159.1,10,BARTON RACING,,,,Fun Cup,,,,,,,,,,,,,BARTON RACING,,,,,,,,,,
19,546,9,5:08.389,+3.577,+0.058,159.1,10,TEAM WRT,,,,Fun Cup,,,,,,,,,,,,,TEAM WRT 546,,,,,,,,,,
20,490,7,5:08.518,+3.706,+0.129,159.0,10,BALTISSE  RACING,,,,Fun Cup,,,,,,,,,,,,,BALTISSE  RACING,,,,,,,,,,
21,82,7,5:08.564,+3.752,+0.046,159.0,11,ZOSH - DI ENVIRONNEMENT,,,,Fun Cup,,,,,,,,,,,,,ZOSH - DI ENVIRONNEMENT,,,,,,,,,,
22,156,2,5:08.926,+4.114,+0.362,158.8,9,AAI BY SKR,E,,,Fun Cup,,,,,,,,,,,,,AAI BY SKR,,,,,,,,,,
23,511,7,5:08.973,+4.161,+0.047,158.8,10,HEROCK RACING,,,,Fun Cup,,,,,,,,,,,,,HEROCK RACING,,,,,,,,,,
24,289,6,5:09.321,+4.509,+0.348,158.6,10,MILO RACING,E,,,Fun Cup,,,,,,,,,,,,,MILO RACING 289,,,,,,,,,,
25,478,7,5:09.356,+4.544,+0.035,158.6,10,FAST & FURIOUS BY DNS,,,,Fun Cup,,,,,,,,,,,,,FAST & FURIOUS BY DNS,,,,,,,,,,
26,488,7,5:09.657,+4.845,+0.301,158.4,10,BEN WATCHES X BUZZ BY MILO,,,,Fun Cup,,,,,,,,,,,,,BEN WATCHES X BUZZ BY MILO,,,,,,,,,,
27,536,10,5:09.986,+5.174,+0.329,158.2,10,AP MECA,,,,Fun Cup,,,,,,,,,,,,,AP MECA 536,,,,,,,,,,
28,427,10,5:10.044,+5.232,+0.058,158.2,10,SPEBOFF,,,,Fun Cup,,,,,,,,,,,,,SPEBOFF,,,,,,,,,,
29,405,8,5:10.316,+5.504,+0.272,158.1,10,GROUPE ANDY FINANCIERE W BY SKR,E,,,Fun Cup,,,,,,,,,,,,,GROUPE ANDY FINANCIERE W BY SKR,,,,,,,,,,
30,539,8,5:10.419,+5.607,+0.103,158.0,10,ZOSH - DRIVING KONCEPT 1,,,,Fun Cup,,,,,,,,,,,,,ZOSH - DRIVING KONCEPT 1,,,,,,,,,,
31,27,10,5:10.555,+5.743,+0.136,158.0,10,23 EVENTS BY DNS,,,,Fun Cup,,,,,,,,,,,,,24 EVENTS BY DNS,,,,,,,,,,
32,482,10,5:10.673,+5.861,+0.118,157.9,10,NO LIMIT RACING,,,,Fun Cup,,,,,,,,,,,,,NO LIMIT RACING 482,,,,,,,,,,
33,454,10,5:10.714,+5.902,+0.041,157.9,10,Team TAHA,,,,Fun Cup,,,,,,,,,,,,,Team TAHA,,,,,,,,,,
34,416,8,5:10.890,+6.078,+0.176,157.8,11,IFAE - GALVANOR BY SKR,,,,Fun Cup,,,,,,,,,,,,,IFAE - GALVANOR BY SKR,,,,,,,,,,
35,463,8,5:11.350,+6.538,+0.460,157.6,10,HEART OF RACING BY M3M,,,,Fun Cup,,,,,,,,,,,,,HEART OF RACING BY M3M,,,,,,,,,,
36,495,10,5:11.525,+6.713,+0.175,157.5,10,ZOSH - DRIVING KONCEPT 3,,,,Fun Cup,,,,,,,,,,,,,ZOSH - DRIVING KONCEPT 3,,,,,,,,,,
37,521,7,5:11.539,+6.727,+0.014,157.5,10,RETRODOR BY DNS,,,,Fun Cup,,,,,,,,,,,,,RETRODOR BY DNS,,,,,,,,,,
38,525,7,5:12.371,+7.559,+0.832,157.0,10,Team Viking Ursus Capital Racing,,,,Fun Cup,,,,,,,,,,,,,Team Viking Ursus Capital Racing,,,,,,,,,,
39,442,10,5:13.140,+8.328,+0.769,156.7,10,ORHES - SYSTEMIC,E,,,Fun Cup,,,,,,,,,,,,,ORHES - SYSTEMIC,,,,,,,,,,
40,88,7,5:13.278,+8.466,+0.138,156.6,10,TEAM WRT,,,,Fun Cup,,,,,,,,,,,,,TEAM WRT 88,,,,,,,,,,
41,534,8,5:13.490,+8.678,+0.212,156.5,10,MAGIC POCKET,E,,,Fun Cup,,,,,,,,,,,,,MAGIC POCKET,,,,,,,,,,
42,280,1,5:13.669,+8.857,+0.179,154.7,1,MILO SENS,,,,Fun Cup,,,,,,,,,,,,,MILO SENS,,,,,,,,,,
43,428,7,5:13.759,+8.947,+0.090,156.3,10,BR TEAM 1,E,,,Fun Cup,,,,,,,,,,,,,BR TEAM 1,,,,,,,,,,
44,406,10,5:13.777,+8.965,+0.018,156.3,10,8KS WARNER EXPERIENCE,,,,Fun Cup,,,,,,,,,,,,,8KS WARNER EXPERIENCE,,,,,,,,,,
45,19,10,5:13.906,+9.094,+0.129,156.3,10,TEAM 19,,,,Fun Cup,,,,,,,,,,,,,TEAM 19,,,,,,,,,,
46,26,3,5:14.046,+9.234,+0.140,156.2,10,NO LIMIT RACING,,,,Fun Cup,,,,,,,,,,,,,NO LIMIT RACING 26,,,,,,,,,,
47,148,7,5:14.665,+9.853,+0.619,155.9,9,SKR,,,,Fun Cup,,,,,,,,,,,,,SKR 148,,,,,,,,,,
48,72,2,5:14.842,+10.030,+0.177,155.8,10,SOUND QUATTRO,E,,,Fun Cup,,,,,,,,,,,,,SOUND QUATTRO,,,,,,,,,,
49,529,8,5:14.992,+10.180,+0.150,155.7,10,ORHES - EUROPIERRE - SOFRAT,E,,,Fun Cup,,,,,,,,,,,,,ORHES - EUROPIERRE - SOFRAT,,,,,,,,,,
50,386,2,5:15.064,+10.252,+0.072,155.7,10,NO LIMIT RACING,,,,Fun Cup,,,,,,,,,,,,,NO LIMIT RACING 386,,,,,,,,,,
51,447,10,5:15.127,+10.315,+0.063,155.7,10,CHARDONNAY,E,,,Fun Cup,,,,,,,,,,,,,CHARDONNAY,,,,,,,,,,
52,475,6,5:15.181,+10.369,+0.054,155.6,10,ZOSH - DRIVING KONCEPT 2,,,,Fun Cup,,,,,,,,,,,,,ZOSH - DRIVING KONCEPT 2,,,,,,,,,,
53,408,3,5:15.700,+10.888,+0.519,155.4,10,NO LIMIT RACING,,,,Fun Cup,,,,,,,,,,,,,NO LIMIT RACING 408,,,,,,,,,,
54,93,2,5:15.824,+11.012,+0.124,155.3,10,GPX,,,,Fun Cup,,,,,,,,,,,,,GPX,,,,,,,,,,
55,519,9,5:15.840,+11.028,+0.016,155.3,9,REDELE EURODATACAR,E,,,Fun Cup,,,,,,,,,,,,,REDELE EURODATACAR,,,,,,,,,,
56,502,7,5:15.871,+11.059,+0.031,155.3,10,ZOSH - PROJET 24,,,,Fun Cup,,,,,,,,,,,,,ZOSH - PROJET 24,,,,,,,,,,
57,407,10,5:16.156,+11.344,+0.285,155.2,10,BAD BOYS BY SKR,,,,Fun Cup,,,,,,,,,,,,,BAD BOYS BY SKR,,,,,,,,,,
58,260,8,5:16.163,+11.351,+0.007,155.2,9,MCDONALD'S RACING BY COMTOYOU,,,,Fun Cup,,,,,,,,,,,,,MCDONALD'S RACING BY COMTOYOU,,,,,,,,,,
59,272,9,5:16.238,+11.426,+0.075,155.1,9,ZOSH - DRIVING KONCEPT 4,,,,Fun Cup,,,,,,,,,,,,,ZOSH - DRIVING KONCEPT 4,,,,,,,,,,
60,468,3,5:16.809,+11.997,+0.571,154.8,10,NO LIMIT RACING,,,,Fun Cup,,,,,,,,,,,,,NO LIMIT RACING 468,,,,,,,,,,
61,526,10,5:17.315,+12.503,+0.506,154.6,10,GDL ITALIA,,,,Fun Cup,,,,,,,,,,,,,GDL ITALIA,,,,,,,,,,
62,414,10,5:17.363,+12.551,+0.048,154.6,10,AC MOTORSPORT,,,,Fun Cup,,,,,,,,,,,,,AC MOTORSPORT 414,,,,,,,,,,
63,402,6,5:17.563,+12.751,+0.200,154.5,10,ZOSH,,,,Fun Cup,,,,,,,,,,,,,ZOSH,,,,,,,,,,
64,149,9,5:17.812,+13.000,+0.249,154.3,10,CURRUS RACING,,,,Fun Cup,,,,,,,,,,,,,CURRUS RACING,,,,,,,,,,
65,506,10,5:18.024,+13.212,+0.212,154.2,10,NO LIMIT RACING,,,,Fun Cup,,,,,,,,,,,,,NO LIMIT RACING,,,,,,,,,,
66,5,9,5:18.029,+13.217,+0.005,154.2,11,SYSTEMHOUSE 2 RACING,,,,Fun Cup,,,,,,,,,,,,,SYSTEMHOUSE 2 RACING,,,,,,,,,,
67,470,9,5:18.052,+13.240,+0.023,154.2,10,2M PROMOTION,E,,,Fun Cup,,,,,,,,,,,,,2M PROMOTION,,,,,,,,,,
68,29,3,5:18.253,+13.441,+0.201,154.1,10,NO LIMIT RACING,,,,Fun Cup,,,,,,,,,,,,,NO LIMIT RACING 29,,,,,,,,,,
69,487,8,5:18.312,+13.500,+0.059,154.1,10,AC MOTORSPORT,,,,Fun Cup,,,,,,,,,,,,,AC MOTORSPORT 487,,,,,,,,,,
70,432,3,5:18.380,+13.568,+0.068,154.1,10,BR TEAM 2,E,,,Fun Cup,,,,,,,,,,,,,BR TEAM 2,,,,,,,,,,
71,501,3,5:18.606,+13.794,+0.226,154.0,6,ZOSH - ANGEVIN,E,,,Fun Cup,,,,,,,,,,,,,ZOSH - ANGEVIN,,,,,,,,,,
72,489,9,5:18.694,+13.882,+0.088,153.9,10,Milo Racing HHH,,,,Fun Cup,,,,,,,,,,,,,Milo Racing HHH,,,,,,,,,,
73,116,8,5:18.884,+14.072,+0.190,153.8,10,PP 81,E,,,Fun Cup,,,,,,,,,,,,,PP 81,,,,,,,,,,
74,563,9,5:19.185,+14.373,+0.301,153.7,10,AC Motorsport,,,,Fun Cup,,,,,,,,,,,,,AC Motorsport,,,,,,,,,,
75,531,8,5:19.241,+14.429,+0.056,153.7,10,TFE by ZOSH,E,,,Fun Cup,,,,,,,,,,,,,TFE by ZOSH,,,,,,,,,,
76,270,10,5:19.809,+14.997,+0.568,153.4,10,THREE SHIRES RACING,E,,,Fun Cup,,,,,,,,,,,,,THREE SHIRES RACING,,,,,,,,,,
77,288,1,5:19.876,+15.064,+0.067,151.7,3,ORHES - MOTUL,E,,,Fun Cup,,,,,,,,,,,,,ORHES - MOTUL,,,,,,,,,,
78,284,10,5:19.886,+15.074,+0.010,153.3,10,AC MOTORSPORT,,,,Fun Cup,,,,,,,,,,,,,AC MOTORSPORT 284,,,,,,,,,,
79,433,10,5:20.026,+15.214,+0.140,153.3,10,LET'S CO RACING,E,,,Fun Cup,,,,,,,,,,,,,LET'S CO RACING,,,,,,,,,,
80,161,9,5:20.072,+15.260,+0.046,153.3,9,ORHES - SKOOL,E,,,Fun Cup,,,,,,,,,,,,,ORHES - SKOOL,,,,,,,,,,
81,497,9,5:20.737,+15.925,+0.665,152.9,10,GDL TAIWAN,,,,Fun Cup,,,,,,,,,,,,,GDL TAIWAN,,,,,,,,,,
82,404,9,5:20.859,+16.047,+0.122,152.9,9,MILO ARGENTINA,,,,Fun Cup,,,,,,,,,,,,,MILO ARGENTINA 404,,,,,,,,,,
83,434,8,5:21.143,+16.331,+0.284,152.7,9,FUN FOR RACERS,,,,Fun Cup,,,,,,,,,,,,,FUN FOR RACERS,,,,,,,,,,
84,181,10,5:21.876,+17.064,+0.733,152.4,10,LADC 181,E,,,Fun Cup,,,,,,,,,,,,,LADC 181,,,,,,,,,,
85,37,10,5:21.891,+17.079,+0.015,152.4,10,E2P RACING,E,,,Fun Cup,,,,,,,,,,,,,E2P RACING,,,,,,,,,,
86,281,6,5:21.893,+17.081,+0.002,152.4,10,AC MOTORSPORT,,,,Fun Cup,,,,,,,,,,,,,AC MOTORSPORT 281,,,,,,,,,,
87,38,6,5:21.919,+17.107,+0.026,152.4,10,AC MOTORSPORT,,,,Fun Cup,,,,,,,,,,,,,AC MOTORSPORT 38,,,,,,,,,,
88,483,10,5:22.459,+17.647,+0.540,152.1,10,ORHES - ARTHRITIS,E,,,Fun Cup,,,,,,,,,,,,,ORHES - ARTHRITIS,,,,,,,,,,
89,491,6,5:22.475,+17.663,+0.016,152.1,8,MADSEN MOTORSPORTS BY M3M,,,,Fun Cup,,,,,,,,,,,,,MADSEN MOTORSPORTS BY M3M,,,,,,,,,,
90,135,9,5:22.866,+18.054,+0.391,151.9,10,SKR,,,,Fun Cup,,,,,,,,,,,,,SKR 135,,,,,,,,,,
91,142,9,5:23.233,+18.421,+0.367,151.8,10,LES ARTISTES PEINTRE,E,,,Fun Cup,,,,,,,,,,,,,LES ARTISTES PEINTRE,,,,,,,,,,
92,456,6,5:23.271,+18.459,+0.038,151.7,9,BR TEAM 3,E,,,Fun Cup,,,,,,,,,,,,,BR TEAM 3,,,,,,,,,,
93,403,10,5:23.306,+18.494,+0.035,151.7,10,MILO,,,,Fun Cup,,,,,,,,,,,,,MILO 403,,,,,,,,,,
94,23,8,5:24.588,+19.776,+1.282,151.1,10,CELSIUS,E,,,Fun Cup,,,,,,,,,,,,,CELSIUS,,,,,,,,,,
95,455,9,5:24.900,+20.088,+0.312,151.0,10,ORHES,E,,,Fun Cup,,,,,,,,,,,,,ORHES,,,,,,,,,,
96,42,8,5:25.972,+21.160,+1.072,150.5,10,PINOT,E,,,Fun Cup,,,,,,,,,,,,,PINOT,,,,,,,,,,
97,458,8,5:26.190,+21.378,+0.218,150.4,10,PSYCODELIC BY M3M,,,,Fun Cup,,,,,,,,,,,,,PSYCODELIC BY M3M,,,,,,,,,,
98,508,1,5:26.321,+21.509,+0.131,148.7,7,ADELCOM - ASTONJET BY SKR,E,,,Fun Cup,,,,,,,,,,,,,ADELCOM - ASTONJET BY SKR,,,,,,,,,,
99,376,9,5:26.369,+21.557,+0.048,150.3,9,ZOSH  EQUERRE BLEUE,E,,,Fun Cup,,,,,,,,,,,,,ZOSH  EQUERRE BLEUE,,,,,,,,,,
100,389,1,5:27.159,+22.347,+0.790,148.4,9,GDL JAPAN,,,,Fun Cup,,,,,,,,,,,,,GDL JAPAN,,,,,,,,,,
101,256,9,5:27.327,+22.515,+0.168,149.9,9,LOGISBOX BY SKR,E,,,Fun Cup,,,,,,,,,,,,,LOGISBOX BY SKR,,,,,,,,,,
102,443,10,5:27.395,+22.583,+0.068,149.8,10,DRIVN 443,,,,Fun Cup,,,,,,,,,,,,,DRIVN 443,,,,,,,,,,
103,453,10,5:27.425,+22.613,+0.030,149.8,10,SPEBI,E,,,Fun Cup,,,,,,,,,,,,,SPEBI,,,,,,,,,,
104,421,6,5:27.958,+23.146,+0.533,149.6,10,AC MOTORSPORT,,,,Fun Cup,,,,,,,,,,,,,AC MOTORSPORT,,,,,,,,,,
105,172,1,5:28.088,+23.276,+0.130,147.9,2,LADC 172,E,,,Fun Cup,,,,,,,,,,,,,LADC 172,,,,,,,,,,
106,911,9,5:28.088,+23.276,+0.000,149.5,10,BR TEAM 4,E,,,Fun Cup,,,,,,,,,,,,,BR TEAM 4,,,,,,,,,,
107,498,8,5:28.653,+23.841,+0.565,149.3,10,AP MECA,,,,Fun Cup,,,,,,,,,,,,,AP MECA,,,,,,,,,,
108,2,9,5:29.117,+24.305,+0.464,149.0,10,TEAM GRUAU,E,,,Fun Cup,,,,,,,,,,,,,TEAM GRUAU,,,,,,,,,,
109,471,1,5:30.277,+25.465,+1.160,147.0,9,BLEU MERCURE BY LADC,E,,,Fun Cup,,,,,,,,,,,,,BLEU MERCURE BY LADC,,,,,,,,,,
110,400,1,5:31.807,+26.995,+1.530,146.3,2,WOODSTOXX NU FLOW RACING,,,,Fun Cup,,,,,,,,,,,,,WOODSTOXX NU FLOW RACING,,,,,,,,,,
111,80,8,5:32.627,+27.815,+0.820,147.5,10,AC Motorsport,,,,Fun Cup,,,,,,,,,,,,,AC Motorsport 80,,,,,,,,,,
112,150,5,5:35.931,+31.119,+3.304,146.0,9,ZOSH,E,,,Fun Cup,,,,,,,,,,,,,ZOSH 150,,,,,,,,,,
113,422,8,5:43.938,+39.126,+8.007,142.6,9,FAT BROTHERS BY DNS,,,,Fun Cup,,,,,,,,,,,,,FAT BROTHERS BY DNS,,,,,,,,,,
114,440,0,,,,,0,NO LIMIT RACING,,,,Fun Cup,,,,,,,,,,,,,NO LIMIT RACING 440,,,,,,,,,,
115,510,0,,,,,0,ZOSH - MAGELLAN,,,,Fun Cup,,,,,,,,,,,,,ZOSH - MAGELLAN,,,,,,,,,,
