POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
11,98,14,1:45.756,+1.146,+0.105,167.1,14,PG Motorsport,ROOKIE,,,Porsche 911 GT3 Cup (992),,PG Motorsport,51261004,WP0ZZZ994RS298086,,,,,,,,Nick,HO,47013,,NLD,HO,,,,,,
12,34,16,1:45.800,+1.190,+0.044,167.0,16,Q1 Trackracing,PRO,,,Porsche 911 GT3 Cup (992),,Q1 Trackracing,913205,WP0ZZZ996PS298166,,,,,,,,Dirk,SCHOUTEN,49330,,NLD,SCH,,,,,,
13,4,15,1:45.860,+1.250,+0.060,166.9,16,JW Raceservice,ROOKIE,,,Porsche 911 GT3 Cup (992),,JW Raceservice,50419004,WP0ZZZ99XRS298139,,,,,,,,Jurriaan,DE BACK,50311,,NLD,BAC,,,,,,
14,47,12,1:45.993,+1.383,+0.133,166.7,12,EST1 Racing,ROOKIE,,,Porsche 911 GT3 Cup (992),,EST1 Racing,R0027,WP0ZZZ99ZNS298236,,,,,,,,Alexander,REIMANN,26187,,EST,REI,,,,,,
15,77,17,1:46.005,+1.395,+0.012,166.7,18,Team RaceArt,PRO-AM,,,Porsche 911 GT3 Cup (992),,Team RaceArt,42628002,WP0ZZZ99XRS298142,,,,,,,,Jules,GROUWELS,37140,,NLD,GRO,,,,,,
16,48,14,1:46.356,+1.746,+0.351,166.2,16,Porsche Estonia,ROOKIE,,,Porsche 911 GT3 Cup (992),,Porsche Estonia,R0091,WP0ZZZ99ZNS298240,,,,,,,,Thomas,KANGRO,26090,,EST,KAN,,,,,,
17,12,14,1:46.875,+2.265,+0.519,165.4,15,Team GP Elite,PRO-AM,,,Porsche 911 GT3 Cup (992),,Team GP Elite,359016,WP0ZZZ998RS298141,,,,,,,,Maik,ROSENBERG,14532,,DEU,ROS,,,,,,
18,39,16,1:47.280,+2.670,+0.405,164.7,16,39 Racing,PRO-AM,,,Porsche 911 GT3 Cup (992),,39 Racing,50114030,WP0ZZZ99ZNS298235,,,,,,,,Jani,KÄKELÄ,34909148,,FIN,KÄK,,,,,,
19,121,14,1:47.942,+3.332,+0.662,163.7,15,Q1 Trackracing,ROOKIE,,,Porsche 911 GT3 Cup (992),,Q1 Trackracing,913205,WP0ZZZ99ZMS298164,,,,,,,,Valters,ZVIEDRIS,VZ12384LV24,,LVA,ZVI,,,,,,
20,3,15,1:48.032,+3.422,+0.090,163.6,16,PG Motorsport,PRO-AM,,,Porsche 911 GT3 Cup (992),,PG Motorsport,51261004,WP0ZZZ99ZMS298166,,,,,,,,Ziad,GERIS,33651,,NLD,GER,,,,,,
21,81,0,,,,,0,Speedlover,PRO-AM,,,Porsche 911 GT3 Cup (992),,Speedlover,912319,WP0ZZZ99ZMS298178,,,,,,,,Peter,ARONSON,D3542-I,,USA,ARO,,,,,,
