POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
11,77,3,2:20.492,+0.855,+0.205,179.5,9,Team GP Elite,ROOKIE,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,David,Dziwok,S/ITC-C/10322,,POL,DZI,,,,,,
12,32,10,2:20.717,+1.080,+0.225,179.2,12,NGT Racing,PRO,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,Robin,Knutsson,108123,,SWE,KNU,,,,,,
13,18,10,2:20.730,+1.093,+0.013,179.2,11,a-workx by KATANA Tools,ROOKIE,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,Henry,Wheeler,JAC1248,,AUT,WHE,,,,,,
14,998,10,2:20.894,+1.257,+0.164,179.0,12,MDM Motorsport,PRO,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,Jan,Seyffert,28098,,GER,SEY,,,,,,
15,5,8,2:21.223,+1.586,+0.329,178.5,10,Team RaceArt,ROOKIE,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,Joep,Breedveld,44453,,NED,BRE,,,,,,
16,55,10,2:21.236,+1.599,+0.013,178.5,13,JW Raceservice,PRO,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,Karol,Kret,S/ITC-C/10020,,POL,KRE,,,,,,
17,29,9,2:21.557,+1.920,+0.321,178.1,9,Ajith - RedAnt Racing,ROOKIE,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,Jesse,Polderdijk,54777,,NED,POL,,,,,,
18,63,9,2:21.756,+2.119,+0.199,177.9,11,Team RaceArt,ROOKIE,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,Arthur,Peters,915144,,BEL,PET,,,,,,
19,19,11,2:21.821,+2.184,+0.065,177.8,13,Team GP Elite,ROOKIE,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,Dino,van der Geest,55670,,NED,GEE,,,,,,
20,72,10,2:22.026,+2.389,+0.205,177.5,12,Quanloop EST1 Racing,ROOKIE,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,Ali,Aljuffali,Ci24-49414,,KSA,ALJ,,,,,,
21,39,11,2:22.492,+2.855,+0.466,177.0,12,39 Racing,PRO-AM,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,Jani,Käkelä,34909148,,FIN,KAK,,,,,,
22,95,4,2:22.883,+3.246,+0.391,176.5,13,Team GP Elite,ROOKIE,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,Thijn,van Berkel,,,NED,BER,,,,,,
23,44,12,2:22.899,+3.262,+0.016,176.4,12,JW Raceservice,ROOKIE,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,Jakub,Twaróg,S/ITC-C/10327,,POL,TWA,,,,,,
24,12,11,2:23.186,+3.549,+0.287,176.1,13,Team GP Elite,PRO-AM,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,Maik,Rosenberg,14532,,GER,ROS,,,,,,
25,977,5,2:25.699,+6.062,+2.513,173.1,13,MDM Motorsport,PRO-AM,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,Levent,Türkmen,50593,,NED,TUR,,,,,,
26,83,12,2:26.079,+6.442,+0.380,172.6,12,Team GP Elite,PRO-AM,,,Porsche 911 GT3 CUP - type 992.1,,,,,,,,,,,,Makoto,Haga,58725280140,,JPN,HAG,,,,,,
