POS,NUMBER,LAP,TIME,GAP_FIRST,GAP_PREVIOUS,KPH, LAPS,TEAM,CLASS,GROUP,DIVISION,VEHICLE,TIRES,ECM Participant Id,ECM Team Id,ECM Category Id,ECM Car Id,ECM Brand Id,ECM Country Id,*Extra 7,*Extra 8,*Extra 9,Sort Key,DRIVER_FIRSTNAME,DRIVER_SECONDNAME,DRIVER_LICENSE,DRIVER_HOMETOWN,DRIVER_COUNTRY,DRIVER_SHORTNAME,DRIVER_ECM Driver Id,DRIVER_ECM Country Id,DRIVER_*Extra 3,DRIVER_*Extra 4,DRIVER_*Extra 5,
11,16,5,1:50.075,+5.525,+0.080,160.5,9,SCUDERIA BUELL,T014,PRO,,Tatuus T014,,,,,,,,,,,,Augusto,PASCHETTA,,,USA,,,,,,,
12,18,5,1:50.446,+5.896,+0.371,160.0,8,DEXTERS MOTORSPORT,T014,Silver,,Tatuus T014,,,,,,,,,,,,Andrea,D'AMICO,,,ITA,,,,,,,
13,19,3,1:50.794,+6.244,+0.348,159.5,6,G MOTORSPORT,FX2,F.Renault,,Renault,,,,,,,,,,,,Vito,DI BELLO,,,ITA,,,,,,,
14,97,8,1:51.060,+6.510,+0.266,159.1,8,FG RACING,T014,Silver,,Tatuus T014,,,,,,,,,,,,Andrea,DELL'EDERA,,,ITA,,,,,,,
15,88,9,1:51.354,+6.804,+0.294,158.7,9,TC RACING,T014,Silver,,Tatuus T014,,,,,,,,,,,,Andrea,GALLUZZI / TARANI,,,ITA,,,,,,,
16,78,5,1:51.483,+6.933,+0.129,158.5,9,HARP RACING,T014,PRO,,Tatuus T014,,,,,,,,,,,,Ferdinando,FERRANTE,,,ITA,,,,,,,
17,6,8,1:52.122,+7.572,+0.639,157.6,8,DEXTERS MOTORSPORT,T014,Silver,,Tatuus T014,,,,,,,,,,,,Luca,CASARIN,,,ITA,,,,,,,
18,2,5,1:52.236,+7.686,+0.114,157.5,5,RED RACE,T014,Silver / Over,,Tatuus T014,,,,,,,,,,,,Claudio,TEMPESTI,,,ITA,,,,,,,
19,64,8,1:52.419,+7.869,+0.183,157.2,8,FG RACING,T014,Silver,,Tatuus T014,,,,,,,,,,,,Giulio,LUCI,,,ITA,,,,,,,
20,33,8,1:52.426,+7.876,+0.007,157.2,8,ALPHA TEAM RACING,FX1 Elite,F. Regional,,Tatuus F. Regional,,,,,,,,,,,,Sandro,DE VIRGILIS,,,ITA,,,,,,,
21,10,9,1:53.142,+8.592,+0.716,156.2,9,DEXTERS MOTORSPORT,T014,Silver / Over,,Tatuus T014,,,,,,,,,,,,Roberto,RIZZO,,,ITA,,,,,,,
22,66,5,1:53.200,+8.650,+0.058,156.1,9,CDM-RS,T014,Silver / Over,,Tatuus T014,,,,,,,,,,,,Franco,FELISA,,,ITA,,,,,,,
23,24,5,1:53.376,+8.826,+0.176,155.9,8,GRASSANORACING,T014,PRO,,Tatuus T014,,,,,,,,,,,,Andrea,GRASSANO,,,ITA,,,,,,,
24,29,5,1:53.912,+9.362,+0.536,155.1,9,DERVA CORSE,T014,Silver / Over,,Tatuus T014,,,,,,,,,,,,Cosimo Damiano,ANTONIELLO,,,ITA,,,,,,,
25,65,7,1:55.847,+11.297,+1.935,152.5,7,FG RACING,T014,Silver,,Tatuus T014,,,,,,,,,,,,Giovannialberto,LUCI,,,ITA,,,,,,,
26,333,4,2:01.299,+16.749,+5.452,145.7,6,HARP RACING,T014,Silver / Over,,Tatuus T014,,,,,,,,,,,,Luca,UNGARO,,,ITA,,,,,,,
27,1,2,2:05.208,+20.658,+3.909,141.1,4,BATTAGLIA RACING CAR,FX1,G1,,Griiip G1,,,,,,,,,,,,Federico,CROZZOLO,,,ITA,,,,,,,
28,4,0,,,,,0,VALENTINO RACING TEAM,FX1,F3B,,Lola,,,,,,,,,,,,Valentino,CAROFANO,,,ITA,,,,,,,
29,9,0,,,,,0,-,FX2,F.Renault B,,Tatuus FR 2000,,,,,,,,,,,,Matteo,COGONI,,,ITA,,,,,,,
30,13,0,,+10.450,+1.088,,4,DEXTERS MOTORSPORT,T014,Silver,,Tatuus T014,,,,,,,,,,,,Nicolò,COLUSSI,,,ITA,,,,,,,
